sample_no,doc_id,line_png,gt_file,token_index,osmanlica,gt_line
73,675e3a55-9125-4502-8f60-b8a5ab6af227,675e3a55-9125-4502-8f60-b8a5ab6af227-006.png,675e3a55-9125-4502-8f60-b8a5ab6af227-006.gt.txt,14,من,جبرا المق ویا صاتدرمق ایچون بالذات ویاخود بالواسطه اجبار ایلمك مثللو شیلر وجها من الوجوه جایز اولمیه و اكر بو مثللو ماده ممنوعه و مكروههیه جسارت
74,54ec03e8-858e-4976-9e36-f4a1945e5130,54ec03e8-858e-4976-9e36-f4a1945e5130-011.png,54ec03e8-858e-4976-9e36-f4a1945e5130-011.gt.txt,9,منقطع,اجیلدن وافر ایام اول حوالیدن مرور و عبور منقطع  اولدیغی
75,fa1bd90d-5fca-4e1f-a032-754c82a44fae,fa1bd90d-5fca-4e1f-a032-754c82a44fae-019.png,fa1bd90d-5fca-4e1f-a032-754c82a44fae-019.gt.txt,11,كوردكجه,اولان ییلدیزلر دخی، كویا ملایكهلر گبی زمین یوزندهكی نازنین مصنوعاتی كوردكجه جنت عالمینه باقییورلر۔ او موقت خارقهلری
76,675e3a55-9125-4502-8f60-b8a5ab6af227,675e3a55-9125-4502-8f60-b8a5ab6af227-001.png,675e3a55-9125-4502-8f60-b8a5ab6af227-001.gt.txt,17,عدده,تعذیر اولنهجقلری مثللو كذالك صورت شرعیهسنه تطبیقا بو مقولهلرك ینه درجه جنحهسنه كوره اوچدن یتمش طقوز عدده قدر دكنك ضربیله دخی تعذیرلری
77,675e3a55-9125-4502-8f60-b8a5ab6af227,675e3a55-9125-4502-8f60-b8a5ab6af227-008.png,675e3a55-9125-4502-8f60-b8a5ab6af227-008.gt.txt,3,عینا,موجود ایسه عینا دكل ایسه ثمنا صاحب اولنه رد ایتدیرلدكدنصكره اول شخصك خلاف قانون حركته جسارتنه بناء ارباب مناصب و ماموریتدن ایسه خدمتندن
78,1c4a2080-987c-4e68-b9e3-3a94ee454ff9,1c4a2080-987c-4e68-b9e3-3a94ee454ff9-011.png,1c4a2080-987c-4e68-b9e3-3a94ee454ff9-011.gt.txt,13,تحابی,كیتمسی بو امنیه خیریهیه وسیله مناسبه اتخاذ ایدلمشدر مشارالیهك ذهاب و ایابنده (تحابی فی سبیل الله) وتیرهسنجه حقنده احترامات كامله اجراسیله
79,1c4a2080-987c-4e68-b9e3-3a94ee454ff9,1c4a2080-987c-4e68-b9e3-3a94ee454ff9-004.png,1c4a2080-987c-4e68-b9e3-3a94ee454ff9-004.gt.txt,12,مفتوحة,خاقان جمجاه قاان با انتباه ناصرالدین شاه لا ذالت ابواب موالاته مفتوحة بالاخلاص و سرادقات مصافاته مرفوعة بالاختصاص
80,1c4a2080-987c-4e68-b9e3-3a94ee454ff9,1c4a2080-987c-4e68-b9e3-3a94ee454ff9-015.png,1c4a2080-987c-4e68-b9e3-3a94ee454ff9-015.gt.txt,19,بیورلمسی,دایر مودوع حافظهسی اولان نیات حسنه و افكار خالصانهمزی كوزلجه ایضاح و تفسیر ایدهجكندن تبلیغاتنه وثوق و اعتماد بیورلمسی و غب اتمام
81,fa1bd90d-5fca-4e1f-a032-754c82a44fae,fa1bd90d-5fca-4e1f-a032-754c82a44fae-017.png,fa1bd90d-5fca-4e1f-a032-754c82a44fae-017.gt.txt,12,معجزات,[حاشیه] یعنی جنت چیچكلرینك فیدانلق و مزرعهجغی اولان زمینك یوزنده حدسز معجزات قدرت تشهیر
82,fa1bd90d-5fca-4e1f-a032-754c82a44fae,fa1bd90d-5fca-4e1f-a032-754c82a44fae-006.png,fa1bd90d-5fca-4e1f-a032-754c82a44fae-006.gt.txt,10,ذوالجلالڭ,هپ برابر نطقه كلمش، حق لسانیله دیرلر: بر قادر ذوالجلالڭ حشمت سلطاننه،
83,fa1bd90d-5fca-4e1f-a032-754c82a44fae,fa1bd90d-5fca-4e1f-a032-754c82a44fae-012.png,fa1bd90d-5fca-4e1f-a032-754c82a44fae-012.gt.txt,8,معجزه,بر قادر ذوالكمالك، بر حاكم ذوالجلالك برر معجزه قدرت، برر خارقه صنعت خلیقهنه، برر نادره حكمت، برر
84,fa1bd90d-5fca-4e1f-a032-754c82a44fae,fa1bd90d-5fca-4e1f-a032-754c82a44fae-019.png,fa1bd90d-5fca-4e1f-a032-754c82a44fae-019.gt.txt,7,زمین,اولان ییلدیزلر دخی، كویا ملایكهلر گبی زمین یوزندهكی نازنین مصنوعاتی كوردكجه جنت عالمینه باقییورلر۔ او موقت خارقهلری
85,fa1bd90d-5fca-4e1f-a032-754c82a44fae,fa1bd90d-5fca-4e1f-a032-754c82a44fae-011.png,fa1bd90d-5fca-4e1f-a032-754c82a44fae-011.gt.txt,12,اشیانه,شو سماوات اهلنه برر مسجد سیار، برر خانه دوار، برر علوی اشیانه، برر مصباح نوار، برر كمی جبار، برر طیارهلرز بز۔
86,675e3a55-9125-4502-8f60-b8a5ab6af227,675e3a55-9125-4502-8f60-b8a5ab6af227-023.png,675e3a55-9125-4502-8f60-b8a5ab6af227-023.gt.txt,20,نظاماتك,مصر والیلرینه احسان بیورلمش اولان وراثت فرمانی موجبنجه طرف سلطنت سنیهدن وضع و تاسیس بیورلمش اولان اشبو قوانین و نظاماتك مصرده
87,1c4a2080-987c-4e68-b9e3-3a94ee454ff9,1c4a2080-987c-4e68-b9e3-3a94ee454ff9-018.png,1c4a2080-987c-4e68-b9e3-3a94ee454ff9-018.gt.txt,11,الجنسیه,رو نما اولان اختلافات اوزرینه برو طرف اكرادندن بعضیلری بحسب الجنسیه معاونته سكرتمكده اولدقلری لدی الاستحبار
88,675e3a55-9125-4502-8f60-b8a5ab6af227,675e3a55-9125-4502-8f60-b8a5ab6af227-015.png,675e3a55-9125-4502-8f60-b8a5ab6af227-015.gt.txt,6,لازمهسیله,رویتنده و رجعه و سندات لازمهسیله مقابلهسنده و عموما دفاتر و محاسبات ایله مخزن و شونهلرك و مصالح سایرهنك حین تفتیشنده موجودات
89,675e3a55-9125-4502-8f60-b8a5ab6af227,675e3a55-9125-4502-8f60-b8a5ab6af227-004.png,675e3a55-9125-4502-8f60-b8a5ab6af227-004.gt.txt,18,والی,برنجی ماده طرف دولتعلیهدن و وراثت فرمان عالیسی موجبنجه مصر والیلرینه محول اولان حكومت محلیه و بالتوارث والی بولنان ذات ایله مامورین
90,423004fa-5205-47a8-9713-37953b6b22b8,423004fa-5205-47a8-9713-37953b6b22b8-011.png,423004fa-5205-47a8-9713-37953b6b22b8-011.gt.txt,6,وجوبه,و استحضاری داعیره عسكریهجه مرتبه وجوبه منتهی و بونلرك صورت وضع و ترتیبلری و بولوكلرك تشكیلاتی محلیندن جلب اولونان لوایح و رسایلده و جهت فنیهسی دخی كچنلرده تخت اراده سنیذیه الینان پروغراملرك حكمت عسكریه
91,fa1bd90d-5fca-4e1f-a032-754c82a44fae,fa1bd90d-5fca-4e1f-a032-754c82a44fae-000.png,fa1bd90d-5fca-4e1f-a032-754c82a44fae-000.gt.txt,10,ثمانڭ,بر وقت، بارلهده، چام طاغالده، یوكسك بر موقعده، گیجهده ثمانڭ یوزینه باقدم۔ گلهجك فقرهلر
92,1c4a2080-987c-4e68-b9e3-3a94ee454ff9,1c4a2080-987c-4e68-b9e3-3a94ee454ff9-017.png,1c4a2080-987c-4e68-b9e3-3a94ee454ff9-017.gt.txt,9,ضمیر,حدود مسیلهسنه كلینجه رای منیر مشكل كشا و ضمیر مهر نظیر عالم ارالرینه روشنادر كه تبعه ایرانیهدن اولان اكراد ایله دیكر صونف اهالی بیننده
93,1c4a2080-987c-4e68-b9e3-3a94ee454ff9,1c4a2080-987c-4e68-b9e3-3a94ee454ff9-006.png,1c4a2080-987c-4e68-b9e3-3a94ee454ff9-006.gt.txt,2,منی,محبة منی) مطلعندن رونما و اهله ادله موالات و مواخاته براعة الاستهلال حقیقت انتما اولان شرایف تكریمات اخلاصكاری
94,ea15505d-d2a8-493f-99ea-6ea0e2615a09,ea15505d-d2a8-493f-99ea-6ea0e2615a09-002.png,ea15505d-d2a8-493f-99ea-6ea0e2615a09-002.gt.txt,4,صفیحه,اسطرلاب علمنده اولان صفیحه نام كتابك شرحنه موفق اولدیغی و بغداد كبی مسافه باعدهدن بو طرفه كلدیكی جهتله پدری
95,54ec03e8-858e-4976-9e36-f4a1945e5130,54ec03e8-858e-4976-9e36-f4a1945e5130-004.png,54ec03e8-858e-4976-9e36-f4a1945e5130-004.gt.txt,5,رعایا,مقاطعهسی قرالرینه تسلیط برله رعایا فقراسنك مزروعاتلرك حیواناته اكلی و پای-مال و بونك امثالی انواع
96,fa1bd90d-5fca-4e1f-a032-754c82a44fae,fa1bd90d-5fca-4e1f-a032-754c82a44fae-014.png,fa1bd90d-5fca-4e1f-a032-754c82a44fae-014.gt.txt,8,اولدی,اولان انسانه۔ كور اولاسی دینسز كوزی، كورمز اولدی یوزیمزی، هم ایشیتمز سوزیمزی، حق سویلهین ایتلرز بز۔
97,423004fa-5205-47a8-9713-37953b6b22b8,423004fa-5205-47a8-9713-37953b6b22b8-015.png,423004fa-5205-47a8-9713-37953b6b22b8-015.gt.txt,29,نفری,مضبطه مذكوره مندراجتی پك یولونده و بجا كورونمش ایسه ده اول امرده اول صورتله كرك پاریسده بولونان طلبهدن تعین قیلیندیغی و كرك بوراجه مكتبدن مخرج مقتدر ضابطاندن برقاچ نفری مخصوصان كوندریلدیكی
98,423004fa-5205-47a8-9713-37953b6b22b8,423004fa-5205-47a8-9713-37953b6b22b8-021.png,423004fa-5205-47a8-9713-37953b6b22b8-021.gt.txt,12,كوندریلدیكنی,و اوستوریه امور خارجیه نظارتلرینه تبلیغات لازیمه بالاجرا الینان جوابلر صورتلرینك كوندریلدیكنی خاوی وارد اولان ایكی قطعه تحریراتك صورتلری لفا و اوراق متفرعه ایله
99,423004fa-5205-47a8-9713-37953b6b22b8,423004fa-5205-47a8-9713-37953b6b22b8-021.png,423004fa-5205-47a8-9713-37953b6b22b8-021.gt.txt,19,صورتلری,و اوستوریه امور خارجیه نظارتلرینه تبلیغات لازیمه بالاجرا الینان جوابلر صورتلرینك كوندریلدیكنی خاوی وارد اولان ایكی قطعه تحریراتك صورتلری لفا و اوراق متفرعه ایله
100,fa1bd90d-5fca-4e1f-a032-754c82a44fae,fa1bd90d-5fca-4e1f-a032-754c82a44fae-009.png,fa1bd90d-5fca-4e1f-a032-754c82a44fae-009.gt.txt,6,دقت,بو سمانك عرضه باقان، جنته دقت ایدن بیڭلر مدقق كوزلرز بز۔ [حاشیه]
101,1c4a2080-987c-4e68-b9e3-3a94ee454ff9,1c4a2080-987c-4e68-b9e3-3a94ee454ff9-001.png,1c4a2080-987c-4e68-b9e3-3a94ee454ff9-001.gt.txt,6,منزلت,عالی حضرت كردون رفعت كیوان منزلت خورشید طلعت جمشید منقبت فریدون فر همایون اثر مصدر اثار جلادت مظهر انوار جلالت
102,1c4a2080-987c-4e68-b9e3-3a94ee454ff9,1c4a2080-987c-4e68-b9e3-3a94ee454ff9-002.png,1c4a2080-987c-4e68-b9e3-3a94ee454ff9-002.gt.txt,4,مكمل,معدل نهار نصفت مكمل بهار شفقت ماه منیر سپهر بختیاری شاه سریر سروری و كامكاری متوسد جایكاه كیانی مستند چار بالش جهانبانی
103,fa1bd90d-5fca-4e1f-a032-754c82a44fae,fa1bd90d-5fca-4e1f-a032-754c82a44fae-008.png,fa1bd90d-5fca-4e1f-a032-754c82a44fae-008.gt.txt,4,یالدیزلایان,شو زمینڭ یوزینی یالدیزلایان  نازنین معجزاتی چون ملك سیراننه،
104,423004fa-5205-47a8-9713-37953b6b22b8,423004fa-5205-47a8-9713-37953b6b22b8-008.png,423004fa-5205-47a8-9713-37953b6b22b8-008.gt.txt,1,مذكورهدن,مذكورهدن برینه قرار ویریلهرك نتیجه قرارك بیلدیریلمسی حقنده مكاتب عسكریه نظارت بهیهسیله جریان ایدن مخابره اوزرینه یازیلان جوابده بو بابده جریان ایدن مذاكراتی متضمن مجلس مذكوردن تنظیم اولونان مذكرهنك ارسال قیلیندیغی
105,1c4a2080-987c-4e68-b9e3-3a94ee454ff9,1c4a2080-987c-4e68-b9e3-3a94ee454ff9-004.png,1c4a2080-987c-4e68-b9e3-3a94ee454ff9-004.gt.txt,7,شاه,خاقان جمجاه قاان با انتباه ناصرالدین شاه لا ذالت ابواب موالاته مفتوحة بالاخلاص و سرادقات مصافاته مرفوعة بالاختصاص
106,ea15505d-d2a8-493f-99ea-6ea0e2615a09,ea15505d-d2a8-493f-99ea-6ea0e2615a09-010.png,ea15505d-d2a8-493f-99ea-6ea0e2615a09-010.gt.txt,8,عاطفت,مومیالیه فضل و كمال اصحابندن و شایان عاطفت داعیانندن
107,423004fa-5205-47a8-9713-37953b6b22b8,423004fa-5205-47a8-9713-37953b6b22b8-010.png,423004fa-5205-47a8-9713-37953b6b22b8-010.gt.txt,18,نقط,قرهقوللر و مفرزهلر و كشف قوللرینه منحصر و نوع ثالثنك دارالحركات داخلنده بولونان درجه ثانیه نقطهسیله بالجمله نقط ساعیرهنك ادارهسنی قفیل بولوندیغی جهتلرله شو تلردن اوچ نوعینك دخی تشكیل
108,54ec03e8-858e-4976-9e36-f4a1945e5130,54ec03e8-858e-4976-9e36-f4a1945e5130-010.png,54ec03e8-858e-4976-9e36-f4a1945e5130-010.gt.txt,15,رنجیدهدن,نام محل منزلنی سد و بنده بادی و مرور و عبور ایدنلردن باج طلبیله رنجیدهدن خالی اولمادقلری
109,88dc077b-d603-4af0-b3c1-0a6203f74ab2,88dc077b-d603-4af0-b3c1-0a6203f74ab2-002.png,88dc077b-d603-4af0-b3c1-0a6203f74ab2-002.gt.txt,7,قلنان,معلوم والالری بیورلدیغی و لفا ارسال قلنان ژورنالده محرر اولدیغی وجهله طاشجی اصنافندن بعضی عساكر شاهانه ایله منازعه ایدرك اویغونسزلغه
110,675e3a55-9125-4502-8f60-b8a5ab6af227,675e3a55-9125-4502-8f60-b8a5ab6af227-001.png,675e3a55-9125-4502-8f60-b8a5ab6af227-001.gt.txt,20,ضربیله,تعذیر اولنهجقلری مثللو كذالك صورت شرعیهسنه تطبیقا بو مقولهلرك ینه درجه جنحهسنه كوره اوچدن یتمش طقوز عدده قدر دكنك ضربیله دخی تعذیرلری
111,1c4a2080-987c-4e68-b9e3-3a94ee454ff9,1c4a2080-987c-4e68-b9e3-3a94ee454ff9-009.png,1c4a2080-987c-4e68-b9e3-3a94ee454ff9-009.gt.txt,11,استمراری,اولان علاقه محبت و مصافات و رابطه مودت و موالاتك استمراری اخص امال صدق اشتمال اولمقدن ناشی دایما تجدید لباس و داد و تمهید
112,675e3a55-9125-4502-8f60-b8a5ab6af227,675e3a55-9125-4502-8f60-b8a5ab6af227-020.png,675e3a55-9125-4502-8f60-b8a5ab6af227-020.gt.txt,3,چونكه,دردنجی ماده چونكه هر بر مامور مقبوضات و مدفوعاتندن طولایی مجلسجه مسیول و ضررینه ضامن اولهجغی مثللو معیتلرنده استخدام اولنهجق ادملرك
113,fa1bd90d-5fca-4e1f-a032-754c82a44fae,fa1bd90d-5fca-4e1f-a032-754c82a44fae-001.png,fa1bd90d-5fca-4e1f-a032-754c82a44fae-001.gt.txt,2,خطور,بردن خطور ایتدی۔ ییلدیزلرڭ لسان حال ایله قونوشمهلرینی خیالا ایشیتدم گبی بو یازیلدی۔ نظم و
114,675e3a55-9125-4502-8f60-b8a5ab6af227,675e3a55-9125-4502-8f60-b8a5ab6af227-010.png,675e3a55-9125-4502-8f60-b8a5ab6af227-010.gt.txt,8,كبار,ایكنجی ماده مصالح میریهده مستخدم صغار و كبار ماموریندن بریسی تخت ادارهسنده اولان ویاخود كندوسنه امانت و تسلیم اولنان مبالغ و اموال
115,423004fa-5205-47a8-9713-37953b6b22b8,423004fa-5205-47a8-9713-37953b6b22b8-012.png,423004fa-5205-47a8-9713-37953b6b22b8-012.gt.txt,8,بدیهی,قسمنده داخل اولمسیله بعدما طلبهیه تدریس اولوناجغی بدیهی اولوب مع مافه بو مثللو تطبیقات فنیهده حصول ممارسه و اقتدار استخدامه موقوف اولدیغندن پاریسده مكتب صنایع شاكردانندن اولوب ماكینه تحصیلنه
116,675e3a55-9125-4502-8f60-b8a5ab6af227,675e3a55-9125-4502-8f60-b8a5ab6af227-016.png,675e3a55-9125-4502-8f60-b8a5ab6af227-016.gt.txt,23,اصیل,و مقبوضات و مدفوعاتدن بر كونه ارتقاب تبین ایلدیكی حالده ارتقاب ایدن ادمدن استرداد اولنوب تادیبی سرقت جزاسنه توفیقا اجرا قلنه و اصیل
117,675e3a55-9125-4502-8f60-b8a5ab6af227,675e3a55-9125-4502-8f60-b8a5ab6af227-025.png,675e3a55-9125-4502-8f60-b8a5ab6af227-025.gt.txt,11,مامورهسنده,هر بر افعال و حركاتلرندن طولایی مسیول اولدقلرندن بریسنك مصلحت مامورهسنده تكاسلی رو نما اولور ایسه اقالیم مجلسلرنده ویاخود احكام مصریه
118,54ec03e8-858e-4976-9e36-f4a1945e5130,54ec03e8-858e-4976-9e36-f4a1945e5130-010.png,54ec03e8-858e-4976-9e36-f4a1945e5130-010.gt.txt,3,منزلنی,نام محل منزلنی سد و بنده بادی و مرور و عبور ایدنلردن باج طلبیله رنجیدهدن خالی اولمادقلری
119,423004fa-5205-47a8-9713-37953b6b22b8,423004fa-5205-47a8-9713-37953b6b22b8-022.png,423004fa-5205-47a8-9713-37953b6b22b8-022.gt.txt,18,قیلیندی,معا صوب صاملرینه ارسال قیلینمش اولمغله بونلرده مندرج اولان افاداته نظرا اقتضاسنك اجراسی سیاقنده ترقیم ذیله ابتدار قیلیندی افندیم
120,1c4a2080-987c-4e68-b9e3-3a94ee454ff9,1c4a2080-987c-4e68-b9e3-3a94ee454ff9-015.png,1c4a2080-987c-4e68-b9e3-3a94ee454ff9-015.gt.txt,13,تفسیر,دایر مودوع حافظهسی اولان نیات حسنه و افكار خالصانهمزی كوزلجه ایضاح و تفسیر ایدهجكندن تبلیغاتنه وثوق و اعتماد بیورلمسی و غب اتمام
